Komuna,Viti Akademik,Niveli Akademik,Mosha,Gjinia,Numri i nxenesve,Komuna_encoded,Niveli Akademik_encoded,Mosha_encoded,Gjinia_encoded,TSNE-1,TSNE-2,Cluster
Skenderaj,2023,Fillor mesem i ulet,6-15,Mashkull,2796,28,0,3,1,-60.464634,3.961497,2
Skenderaj,2023,Fillor mesem i ulet,6-15,Femer,2699,28,0,3,0,-50.582836,25.596296,3
Skenderaj,2023,Mesem i larte,15-18,Mashkull,1044,28,2,0,1,7.5867424,-59.927223,4
Skenderaj,2023,Mesem i larte,15-18,Femer,865,28,2,0,0,-3.8796594,50.37748,5
Skenderaj,2023,Institucionet publike parauniversitare,18-19,Mashkull,4167,28,1,1,1,-12.798875,-34.463455,6
Skenderaj,2023,Institucionet publike parauniversitare,18-19,Femer,3864,28,1,1,0,-5.12958,12.79333,7
Suhareke,2015,Para-fillor,5-6,Mashkull,409,29,3,2,1,61.857628,-19.34053,0
Suhareke,2015,Para-fillor,5-6,Femer,365,29,3,2,0,39.615,28.233833,1
Suhareke,2015,Fillor mesem i ulet,6-15,Mashkull,4888,29,0,3,1,-54.04613,-4.1789045,2
Suhareke,2015,Fillor mesem i ulet,6-15,Femer,4422,29,0,3,0,-40.46195,20.95353,3
Suhareke,2015,Mesem i larte,15-18,Mashkull,1672,29,2,0,1,8.84632,-45.542953,4
Suhareke,2015,Mesem i larte,15-18,Femer,1424,29,2,0,0,-5.6317677,36.11834,5
Suhareke,2015,Institucionet publike parauniversitare,18-19,Mashkull,6996,29,1,1,1,-4.123222,-32.609276,6
Suhareke,2015,Institucionet publike parauniversitare,18-19,Femer,6235,29,1,1,0,-13.031575,7.753716,7
Suhareke,2016,Para-fillor,5-6,Mashkull,402,29,3,2,1,60.541332,-18.79774,0
Suhareke,2016,Para-fillor,5-6,Femer,405,29,3,2,0,39.44727,29.650923,1
Suhareke,2016,Fillor mesem i ulet,6-15,Mashkull,4513,29,0,3,1,-54.458797,-3.3761175,2
Suhareke,2016,Fillor mesem i ulet,6-15,Femer,4131,29,0,3,0,-41.404728,21.052761,3
Suhareke,2016,Mesem i larte,15-18,Mashkull,1746,29,2,0,1,8.677092,-46.80412,4
Suhareke,2016,Mesem i larte,15-18,Femer,1447,29,2,0,0,-5.702487,37.411163,5
Suhareke,2016,Institucionet publike parauniversitare,18-19,Mashkull,6691,29,1,1,1,-4.8633785,-32.695396,6
Suhareke,2016,Institucionet publike parauniversitare,18-19,Femer,6008,29,1,1,0,-12.422257,8.307218,7
Suhareke,2017,Para-fillor,5-6,Mashkull,413,29,3,2,1,58.58839,-18.158333,0
Suhareke,2017,Para-fillor,5-6,Femer,374,29,3,2,0,39.06427,31.694172,1
Suhareke,2017,Fillor mesem i ulet,6-15,Mashkull,4322,29,0,3,1,-54.888153,-2.2692099,2
Suhareke,2017,Fillor mesem i ulet,6-15,Femer,3972,29,0,3,0,-42.637985,21.190058,3
Suhareke,2017,Mesem i larte,15-18,Mashkull,1642,29,2,0,1,8.2665825,-48.394127,4
Suhareke,2017,Mesem i larte,15-18,Femer,1437,29,2,0,0,-5.920638,39.026424,5
Suhareke,2017,Institucionet publike parauniversitare,18-19,Mashkull,6400,29,1,1,1,-5.83353,-32.795486,6
Suhareke,2017,Institucionet publike parauniversitare,18-19,Femer,5810,29,1,1,0,-11.634728,8.970214,7
Suhareke,2018,Para-fillor,5-6,Mashkull,406,29,3,2,1,56.28843,-17.251307,0
Suhareke,2018,Para-fillor,5-6,Femer,356,29,3,2,0,38.771248,34.16774,1
Suhareke,2018,Fillor mesem i ulet,6-15,Mashkull,4145,29,0,3,1,-55.513412,-0.9570729,2
Suhareke,2018,Fillor mesem i ulet,6-15,Femer,3842,29,0,3,0,-44.215183,21.543728,3
Suhareke,2018,Mesem i larte,15-18,Mashkull,1417,29,2,0,1,7.8265605,-50.35905,4
Suhareke,2018,Mesem i larte,15-18,Femer,1295,29,2,0,0,-6.0798225,40.9721,5
Suhareke,2018,Institucionet publike parauniversitare,18-19,Mashkull,5999,29,1,1,1,-7.013575,-33.023376,6
Suhareke,2018,Institucionet publike parauniversitare,18-19,Femer,5519,29,1,1,0,-10.565392,9.668079,7
Suhareke,2019,Para-fillor,5-6,Mashkull,370,29,3,2,1,53.915524,-16.208351,0
Suhareke,2019,Para-fillor,5-6,Femer,331,29,3,2,0,38.532825,36.79786,1
Suhareke,2019,Fillor mesem i ulet,6-15,Mashkull,4025,29,0,3,1,-56.28183,0.4004147,2
Suhareke,2019,Fillor mesem i ulet,6-15,Femer,3618,29,0,3,0,-45.938076,22.105528,3
Suhareke,2019,Mesem i larte,15-18,Mashkull,1234,29,2,0,1,7.464843,-52.48809,4
Suhareke,2019,Mesem i larte,15-18,Femer,1109,29,2,0,0,-5.939492,43.345093,5
Suhareke,2019,Institucionet publike parauniversitare,18-19,Mashkull,5685,29,1,1,1,-8.290462,-33.24244,6
Suhareke,2019,Institucionet publike parauniversitare,18-19,Femer,5103,29,1,1,0,-9.322278,10.388245,7
Suhareke,2020,Para-fillor,5-6,Mashkull,338,29,3,2,1,51.61837,-15.113669,0
Suhareke,2020,Para-fillor,5-6,Femer,314,29,3,2,0,38.408234,39.41545,1
Suhareke,2020,Fillor mesem i ulet,6-15,Mashkull,3862,29,0,3,1,-57.232807,1.6787732,2
Suhareke,2020,Fillor mesem i ulet,6-15,Femer,3504,29,0,3,0,-47.428455,22.778801,3
Suhareke,2020,Mesem i larte,15-18,Mashkull,1089,29,2,0,1,7.2339134,-54.66748,4
Suhareke,2020,Mesem i larte,15-18,Femer,999,29,2,0,0,-5.5975575,45.422466,5
Suhareke,2020,Institucionet publike parauniversitare,18-19,Mashkull,5341,29,1,1,1,-9.597407,-33.494026,6
Suhareke,2020,Institucionet publike parauniversitare,18-19,Femer,4862,29,1,1,0,-8.168364,11.109674,7
Suhareke,2021,Para-fillor,5-6,Mashkull,318,29,3,2,1,49.40738,-13.909336,0
Suhareke,2021,Para-fillor,5-6,Femer,296,29,3,2,0,38.39724,41.9362,1
Suhareke,2021,Fillor mesem i ulet,6-15,Mashkull,3709,29,0,3,1,-58.2845,2.7990847,2
Suhareke,2021,Fillor mesem i ulet,6-15,Femer,3236,29,0,3,0,-48.83029,23.716734,3
Suhareke,2021,Mesem i larte,15-18,Mashkull,1014,29,2,0,1,7.1882186,-56.732334,4
Suhareke,2021,Mesem i larte,15-18,Femer,994,29,2,0,0,-5.0928082,47.41029,5
Suhareke,2021,Institucionet publike parauniversitare,18-19,Mashkull,5111,29,1,1,1,-10.856436,-33.68677,6
Suhareke,2021,Institucionet publike parauniversitare,18-19,Femer,4571,29,1,1,0,-7.02116,11.788924,7
Suhareke,2022,Para-fillor,5-6,Mashkull,300,29,3,2,1,47.618187,-12.807176,0
Suhareke,2022,Para-fillor,5-6,Femer,266,29,3,2,0,38.49354,44.030872,1
Suhareke,2022,Fillor mesem i ulet,6-15,Mashkull,3470,29,0,3,1,-59.298035,3.6399086,2
Suhareke,2022,Fillor mesem i ulet,6-15,Femer,3040,29,0,3,0,-49.927837,24.615635,3
Suhareke,2022,Mesem i larte,15-18,Mashkull,999,29,2,0,1,7.280711,-58.53107,4
Suhareke,2022,Mesem i larte,15-18,Femer,941,29,2,0,0,-4.528798,49.120293,5
Suhareke,2022,Institucionet publike parauniversitare,18-19,Mashkull,4867,29,1,1,1,-11.945792,-33.898846,6
Suhareke,2022,Institucionet publike parauniversitare,18-19,Femer,4334,29,1,1,0,-6.0801835,12.451571,7
Suhareke,2023,Para-fillor,5-6,Mashkull,312,29,3,2,1,46.371395,-12.131976,0
Suhareke,2023,Para-fillor,5-6,Femer,236,29,3,2,0,38.469864,45.45737,1
Suhareke,2023,Fillor mesem i ulet,6-15,Mashkull,3260,29,0,3,1,-60.08504,4.222583,2
Suhareke,2023,Fillor mesem i ulet,6-15,Femer,2896,29,0,3,0,-50.71079,25.311384,3
Suhareke,2023,Mesem i larte,15-18,Mashkull,961,29,2,0,1,7.264688,-59.841663,4
Suhareke,2023,Mesem i larte,15-18,Femer,942,29,2,0,0,-4.211391,50.41445,5
Suhareke,2023,Institucionet publike parauniversitare,18-19,Mashkull,4633,29,1,1,1,-12.765751,-34.077576,6
Suhareke,2023,Institucionet publike parauniversitare,18-19,Femer,4155,29,1,1,0,-5.4033747,12.992373,7
Viti,2015,Para-fillor,5-6,Mashkull,292,30,3,2,1,61.607224,-19.625565,0
Viti,2015,Para-fillor,5-6,Femer,268,30,3,2,0,39.24539,28.31164,1
Viti,2015,Fillor mesem i ulet,6-15,Mashkull,3580,30,0,3,1,-55.000946,-4.4354844,2
Viti,2015,Fillor mesem i ulet,6-15,Femer,3481,30,0,3,0,-40.517334,21.41757,3
Viti,2015,Mesem i larte,15-18,Mashkull,1209,30,2,0,1,8.488012,-45.61047,4
Viti,2015,Mesem i larte,15-18,Femer,1119,30,2,0,0,-5.961837,36.213543,5
Viti,2015,Institucionet publike parauniversitare,18-19,Mashkull,5099,30,1,1,1,-4.156654,-33.85249,6
Viti,2015,Institucionet publike parauniversitare,18-19,Femer,4894,30,1,1,0,-12.512918,7.346593,7
Viti,2016,Para-fillor,5-6,Mashkull,246,30,3,2,1,60.30304,-19.151752,0
Viti,2016,Para-fillor,5-6,Femer,242,30,3,2,0,39.021393,29.679667,1
Viti,2016,Fillor mesem i ulet,6-15,Mashkull,3364,30,0,3,1,-55.416008,-3.6299858,2
Viti,2016,Fillor mesem i ulet,6-15,Femer,3242,30,0,3,0,-41.51268,21.573032,3
Viti,2016,Mesem i larte,15-18,Mashkull,1298,30,2,0,1,8.316288,-46.768307,4
Viti,2016,Mesem i larte,15-18,Femer,1166,30,2,0,0,-6.059126,37.41666,5
Viti,2016,Institucionet publike parauniversitare,18-19,Mashkull,4952,30,1,1,1,-4.8852997,-33.985146,6
Viti,2016,Institucionet publike parauniversitare,18-19,Femer,4692,30,1,1,0,-11.772365,7.8306007,7
Viti,2017,Para-fillor,5-6,Mashkull,370,30,3,2,1,58.422337,-18.531311,0
Viti,2017,Para-fillor,5-6,Femer,336,30,3,2,0,38.65548,31.658928,1
Viti,2017,Fillor mesem i ulet,6-15,Mashkull,3100,30,0,3,1,-55.925392,-2.5513997,2
Viti,2017,Fillor mesem i ulet,6-15,Femer,3006,30,0,3,0,-42.794144,21.767548,3
Viti,2017,Mesem i larte,15-18,Mashkull,1218,30,2,0,1,7.8845763,-48.44196,4
Viti,2017,Mesem i larte,15-18,Femer,1124,30,2,0,0,-6.275175,39.131477,5
Viti,2017,Institucionet publike parauniversitare,18-19,Mashkull,4723,30,1,1,1,-5.9145837,-34.110756,6
Viti,2017,Institucionet publike parauniversitare,18-19,Femer,4503,30,1,1,0,-10.88112,8.546151,7
Viti,2018,Para-fillor,5-6,Mashkull,234,30,3,2,1,56.08561,-17.621958,0
Viti,2018,Para-fillor,5-6,Femer,251,30,3,2,0,38.353092,34.139614,1
Viti,2018,Fillor mesem i ulet,6-15,Mashkull,3047,30,0,3,1,-56.46757,-1.246635,2
Viti,2018,Fillor mesem i ulet,6-15,Femer,2971,30,0,3,0,-44.315247,21.998304,3
Viti,2018,Mesem i larte,15-18,Mashkull,1163,30,2,0,1,7.449003,-50.422684,4
Viti,2018,Mesem i larte,15-18,Femer,998,30,2,0,0,-6.398465,41.203053,5
Viti,2018,Institucionet publike parauniversitare,18-19,Mashkull,4472,30,1,1,1,-7.1159906,-34.275986,6
Viti,2018,Institucionet publike parauniversitare,18-19,Femer,4257,30,1,1,0,-9.868288,9.2191305,7
Viti,2019,Para-fillor,5-6,Mashkull,283,30,3,2,1,53.7099,-16.56635,0
Viti,2019,Para-fillor,5-6,Femer,248,30,3,2,0,38.121243,36.811005,1
Viti,2019,Fillor mesem i ulet,6-15,Mashkull,2888,30,0,3,1,-57.22818,0.031448677,2
Viti,2019,Fillor mesem i ulet,6-15,Femer,2835,30,0,3,0,-46.00439,22.596909,3
Viti,2019,Mesem i larte,15-18,Mashkull,901,30,2,0,1,7.0554566,-52.600536,4
Viti,2019,Mesem i larte,15-18,Femer,782,30,2,0,0,-6.2899995,43.457787,5
Viti,2019,Institucionet publike parauniversitare,18-19,Mashkull,4117,30,1,1,1,-8.377933,-34.525955,6
Viti,2019,Institucionet publike parauniversitare,18-19,Femer,3920,30,1,1,0,-8.657351,9.898945,7
Viti,2020,Para-fillor,5-6,Mashkull,237,30,3,2,1,51.456657,-15.493609,0
Viti,2020,Para-fillor,5-6,Femer,245,30,3,2,0,37.999104,39.420074,1
Viti,2020,Fillor mesem i ulet,6-15,Mashkull,2762,30,0,3,1,-58.12326,1.2414137,2
Viti,2020,Fillor mesem i ulet,6-15,Femer,2726,30,0,3,0,-47.50844,23.26701,3
Viti,2020,Mesem i larte,15-18,Mashkull,913,30,2,0,1,6.8542438,-54.719456,4
Viti,2020,Mesem i larte,15-18,Femer,803,30,2,0,0,-5.9555597,45.55894,5
Viti,2020,Institucionet publike parauniversitare,18-19,Mashkull,3936,30,1,1,1,-9.636605,-34.668602,6
Viti,2020,Institucionet publike parauniversitare,18-19,Femer,3810,30,1,1,0,-7.577281,10.802861,7
Viti,2021,Para-fillor,5-6,Mashkull,266,30,3,2,1,49.204487,-14.274178,0
Viti,2021,Para-fillor,5-6,Femer,251,30,3,2,0,37.990105,41.91913,1
Viti,2021,Fillor mesem i ulet,6-15,Mashkull,2673,30,0,3,1,-59.092556,2.3213773,2
Viti,2021,Fillor mesem i ulet,6-15,Femer,2553,30,0,3,0,-48.79085,24.136692,3
Viti,2021,Mesem i larte,15-18,Mashkull,794,30,2,0,1,6.7928543,-56.799885,4
Viti,2021,Mesem i larte,15-18,Femer,746,30,2,0,0,-5.459818,47.537292,5
Viti,2021,Institucionet publike parauniversitare,18-19,Mashkull,3770,30,1,1,1,-10.863478,-34.804443,6
Viti,2021,Institucionet publike parauniversitare,18-19,Femer,3590,30,1,1,0,-6.4910975,11.5026245,7
Viti,2022,Para-fillor,5-6,Mashkull,277,30,3,2,1,47.50398,-13.208614,0
Viti,2022,Para-fillor,5-6,Femer,276,30,3,2,0,38.084652,43.941166,1
Viti,2022,Fillor mesem i ulet,6-15,Mashkull,2600,30,0,3,1,-60.006577,3.1562493,2
Viti,2022,Fillor mesem i ulet,6-15,Femer,2519,30,0,3,0,-49.840633,24.899986,3
Viti,2022,Mesem i larte,15-18,Mashkull,715,30,2,0,1,6.884776,-58.51452,4
Viti,2022,Mesem i larte,15-18,Femer,687,30,2,0,0,-4.90669,49.19119,5
Viti,2022,Institucionet publike parauniversitare,18-19,Mashkull,3638,30,1,1,1,-11.929213,-34.87903,6
Viti,2022,Institucionet publike parauniversitare,18-19,Femer,3532,30,1,1,0,-5.621545,12.244545,7
Viti,2023,Para-fillor,5-6,Mashkull,269,30,3,2,1,46.30814,-12.506584,0
Viti,2023,Para-fillor,5-6,Femer,255,30,3,2,0,38.115692,45.33383,1
Viti,2023,Fillor mesem i ulet,6-15,Mashkull,2507,30,0,3,1,-60.73721,3.7784686,2
Viti,2023,Fillor mesem i ulet,6-15,Femer,2411,30,0,3,0,-50.52806,25.636974,3
Viti,2023,Mesem i larte,15-18,Mashkull,734,30,2,0,1,6.928098,-59.73466,4
Viti,2023,Mesem i larte,15-18,Femer,659,30,2,0,0,-4.556483,50.383896,5
Viti,2023,Institucionet publike parauniversitare,18-19,Mashkull,3568,30,1,1,1,-12.770129,-34.863224,6
Viti,2023,Institucionet publike parauniversitare,18-19,Femer,3370,30,1,1,0,-4.9189067,12.8864155,7
Vushtrri,2015,Para-fillor,5-6,Mashkull,398,31,3,2,1,61.39912,-19.875483,0
Vushtrri,2015,Para-fillor,5-6,Femer,387,31,3,2,0,38.919037,28.361391,1
Vushtrri,2015,Fillor mesem i ulet,6-15,Mashkull,5522,31,0,3,1,-53.673676,-3.9536455,2
Vushtrri,2015,Fillor mesem i ulet,6-15,Femer,5148,31,0,3,0,-40.58279,20.506641,3
Vushtrri,2015,Mesem i larte,15-18,Mashkull,1814,31,2,0,1,8.349389,-45.512703,4
Vushtrri,2015,Mesem i larte,15-18,Femer,1554,31,2,0,0,-6.157389,36.146065,5
Vushtrri,2015,Institucionet publike parauniversitare,18-19,Mashkull,7792,31,1,1,1,-4.197249,-32.160187,6
Vushtrri,2015,Institucionet publike parauniversitare,18-19,Femer,7142,31,1,1,0,-13.326908,8.121192,7
Vushtrri,2016,Para-fillor,5-6,Mashkull,376,31,3,2,1,60.10644,-19.452255,0
Vushtrri,2016,Para-fillor,5-6,Femer,345,31,3,2,0,38.672615,29.691711,1
Vushtrri,2016,Fillor mesem i ulet,6-15,Mashkull,5346,31,0,3,1,-53.90043,-3.20975,2
Vushtrri,2016,Fillor mesem i ulet,6-15,Femer,4953,31,0,3,0,-41.3887,20.502895,3
Vushtrri,2016,Mesem i larte,15-18,Mashkull,1846,31,2,0,1,8.138345,-46.776108,4
Vushtrri,2016,Mesem i larte,15-18,Femer,1595,31,2,0,0,-6.272102,37.441467,5
Vushtrri,2016,Institucionet publike parauniversitare,18-19,Mashkull,7629,31,1,1,1,-4.859204,-32.1201,6
Vushtrri,2016,Institucionet publike parauniversitare,18-19,Femer,6948,31,1,1,0,-12.839645,8.660418,7
Vushtrri,2017,Para-fillor,5-6,Mashkull,466,31,3,2,1,58.24476,-18.82741,0
Vushtrri,2017,Para-fillor,5-6,Femer,416,31,3,2,0,38.30206,31.657866,1
Vushtrri,2017,Fillor mesem i ulet,6-15,Mashkull,5273,31,0,3,1,-54.24218,-2.1352339,2
Vushtrri,2017,Fillor mesem i ulet,6-15,Femer,4853,31,0,3,0,-42.585228,20.593695,3
Vushtrri,2017,Mesem i larte,15-18,Mashkull,1886,31,2,0,1,7.7505994,-48.284817,4
Vushtrri,2017,Mesem i larte,15-18,Femer,1684,31,2,0,0,-6.464654,39.00468,5
Vushtrri,2017,Institucionet publike parauniversitare,18-19,Mashkull,7694,31,1,1,1,-5.74353,-32.04663,6
Vushtrri,2017,Institucionet publike parauniversitare,18-19,Femer,7005,31,1,1,0,-12.172938,9.357016,7
Vushtrri,2018,Para-fillor,5-6,Mashkull,511,31,3,2,1,56.10221,-17.992704,0
Vushtrri,2018,Para-fillor,5-6,Femer,468,31,3,2,0,38.030293,33.97355,1
Vushtrri,2018,Fillor mesem i ulet,6-15,Mashkull,5141,31,0,3,1,-54.840534,-0.7723228,2
Vushtrri,2018,Fillor mesem i ulet,6-15,Femer,4773,31,0,3,0,-44.188267,20.918152,3
Vushtrri,2018,Mesem i larte,15-18,Mashkull,1685,31,2,0,1,7.2985363,-50.119896,4
Vushtrri,2018,Mesem i larte,15-18,Femer,1538,31,2,0,0,-6.6667047,40.85355,5
Vushtrri,2018,Institucionet publike parauniversitare,18-19,Mashkull,7407,31,1,1,1,-6.882326,-32.1693,6
Vushtrri,2018,Institucionet publike parauniversitare,18-19,Femer,6808,31,1,1,0,-11.20544,10.06477,7
Vushtrri,2019,Para-fillor,5-6,Mashkull,489,31,3,2,1,53.690144,-16.939442,0
Vushtrri,2019,Para-fillor,5-6,Femer,448,31,3,2,0,37.786724,36.59167,1
Vushtrri,2019,Fillor mesem i ulet,6-15,Mashkull,5105,31,0,3,1,-55.59092,0.6497659,2
Vushtrri,2019,Fillor mesem i ulet,6-15,Femer,4687,31,0,3,0,-45.948532,21.409117,3
Vushtrri,2019,Mesem i larte,15-18,Mashkull,1489,31,2,0,1,6.897386,-52.265793,4
Vushtrri,2019,Mesem i larte,15-18,Femer,1326,31,2,0,0,-6.526274,43.298313,5
Vushtrri,2019,Institucionet publike parauniversitare,18-19,Mashkull,7146,31,1,1,1,-8.197336,-32.32594,6
Vushtrri,2019,Institucionet publike parauniversitare,18-19,Femer,6528,31,1,1,0,-10.079699,10.809789,7
Vushtrri,2020,Para-fillor,5-6,Mashkull,488,31,3,2,1,51.315872,-15.805877,0
Vushtrri,2020,Para-fillor,5-6,Femer,377,31,3,2,0,37.648827,39.290512,1
Vushtrri,2020,Fillor mesem i ulet,6-15,Mashkull,4959,31,0,3,1,-56.558582,2.0124967,2
Vushtrri,2020,Fillor mesem i ulet,6-15,Femer,4587,31,0,3,0,-47.598248,22.090912,3
Vushtrri,2020,Mesem i larte,15-18,Mashkull,1462,31,2,0,1,6.661954,-54.46833,4
Vushtrri,2020,Mesem i larte,15-18,Femer,1217,31,2,0,0,-6.23061,45.427315,5
Vushtrri,2020,Institucionet publike parauniversitare,18-19,Mashkull,6979,31,1,1,1,-9.554156,-32.469543,6
Vushtrri,2020,Institucionet publike parauniversitare,18-19,Femer,6225,31,1,1,0,-8.856614,11.6081295,7
Vushtrri,2021,Para-fillor,5-6,Mashkull,496,31,3,2,1,49.117104,-14.614795,0
Vushtrri,2021,Para-fillor,5-6,Femer,423,31,3,2,0,37.634365,41.89387,1
Vushtrri,2021,Fillor mesem i ulet,6-15,Mashkull,4804,31,0,3,1,-57.62319,3.2002618,2
Vushtrri,2021,Fillor mesem i ulet,6-15,Femer,4415,31,0,3,0,-49.0998,22.992432,3
Vushtrri,2021,Mesem i larte,15-18,Mashkull,1434,31,2,0,1,6.5967183,-56.575542,4
Vushtrri,2021,Mesem i larte,15-18,Femer,1120,31,2,0,0,-5.7243414,47.512455,5
Vushtrri,2021,Institucionet publike parauniversitare,18-19,Mashkull,6831,31,1,1,1,-10.856009,-32.620655,6
Vushtrri,2021,Institucionet publike parauniversitare,18-19,Femer,6044,31,1,1,0,-7.761451,12.35116,7
Vushtrri,2022,Para-fillor,5-6,Mashkull,453,31,3,2,1,47.3957,-13.552069,0
Vushtrri,2022,Para-fillor,5-6,Femer,428,31,3,2,0,37.73724,43.867165,1
Vushtrri,2022,Fillor mesem i ulet,6-15,Mashkull,4747,31,0,3,1,-58.554153,4.079086,2
Vushtrri,2022,Fillor mesem i ulet,6-15,Femer,4352,31,0,3,0,-50.274326,23.861818,3
Vushtrri,2022,Mesem i larte,15-18,Mashkull,1308,31,2,0,1,6.6704845,-58.426716,4
Vushtrri,2022,Mesem i larte,15-18,Femer,1079,31,2,0,0,-5.1652827,49.205685,5
Vushtrri,2022,Institucionet publike parauniversitare,18-19,Mashkull,6626,31,1,1,1,-11.889844,-32.840958,6
Vushtrri,2022,Institucionet publike parauniversitare,18-19,Femer,5949,31,1,1,0,-6.896066,12.9710045,7
Vushtrri,2023,Para-fillor,5-6,Mashkull,491,31,3,2,1,46.212704,-12.822266,0
Vushtrri,2023,Para-fillor,5-6,Femer,374,31,3,2,0,37.79886,45.23629,1
Vushtrri,2023,Fillor mesem i ulet,6-15,Mashkull,4600,31,0,3,1,-59.280468,4.593956,2
Vushtrri,2023,Fillor mesem i ulet,6-15,Femer,4284,31,0,3,0,-50.958866,24.513893,3
Vushtrri,2023,Mesem i larte,15-18,Mashkull,1206,31,2,0,1,6.6958137,-59.79141,4
Vushtrri,2023,Mesem i larte,15-18,Femer,1059,31,2,0,0,-4.781706,50.478886,5
Vushtrri,2023,Institucionet publike parauniversitare,18-19,Mashkull,6440,31,1,1,1,-12.584041,-33.053864,6
Vushtrri,2023,Institucionet publike parauniversitare,18-19,Femer,5857,31,1,1,0,-6.282551,13.389131,7
Zubin Potok,2015,Para-fillor,5-6,Mashkull,4,32,3,2,1,61.14898,-20.149261,0
Zubin Potok,2015,Para-fillor,5-6,Femer,3,32,3,2,0,38.548943,28.450647,1
Zubin Potok,2015,Fillor mesem i ulet,6-15,Mashkull,55,32,0,3,1,-58.683697,-4.9013777,2
Zubin Potok,2015,Fillor mesem i ulet,6-15,Femer,54,32,0,3,0,-40.930676,24.754393,3
Zubin Potok,2015,Mesem i larte,15-18,Mashkull,0,32,2,0,1,7.539719,-45.62234,4
Zubin Potok,2015,Mesem i larte,15-18,Femer,0,32,2,0,0,-6.8292403,36.30948,5
Zubin Potok,2015,Institucionet publike parauniversitare,18-19,Mashkull,59,32,1,1,1,-6.974002,-43.1654,6
Zubin Potok,2015,Institucionet publike parauniversitare,18-19,Femer,57,32,1,1,0,4.856331,12.621099,7
Zubin Potok,2016,Para-fillor,5-6,Mashkull,6,32,3,2,1,59.93131,-19.80017,0
Zubin Potok,2016,Para-fillor,5-6,Femer,5,32,3,2,0,38.281586,29.688824,1
Zubin Potok,2016,Fillor mesem i ulet,6-15,Mashkull,56,32,0,3,1,-58.959682,-4.349684,2
Zubin Potok,2016,Fillor mesem i ulet,6-15,Femer,53,32,0,3,0,-41.605347,24.941744,3
Zubin Potok,2016,Mesem i larte,15-18,Mashkull,0,32,2,0,1,7.164506,-46.63782,4
Zubin Potok,2016,Mesem i larte,15-18,Femer,0,32,2,0,0,-7.098507,37.40258,5
Zubin Potok,2016,Institucionet publike parauniversitare,18-19,Mashkull,62,32,1,1,1,-7.0192647,-43.68063,6
Zubin Potok,2016,Institucionet publike parauniversitare,18-19,Femer,58,32,1,1,0,4.328889,12.55036,7
Zubin Potok,2017,Para-fillor,5-6,Mashkull,5,32,3,2,1,58.151974,-19.210974,0
Zubin Potok,2017,Para-fillor,5-6,Femer,3,32,3,2,0,37.921593,31.519196,1
Zubin Potok,2017,Fillor mesem i ulet,6-15,Mashkull,55,32,0,3,1,-59.453728,-3.6033084,2
Zubin Potok,2017,Fillor mesem i ulet,6-15,Femer,50,32,0,3,0,-42.516735,25.248423,3
Zubin Potok,2017,Mesem i larte,15-18,Mashkull,50,32,2,0,1,6.733768,-48.219147,4
Zubin Potok,2017,Mesem i larte,15-18,Femer,50,32,2,0,0,-7.3007283,39.143955,5
Zubin Potok,2017,Institucionet publike parauniversitare,18-19,Mashkull,60,32,1,1,1,-7.068621,-44.439198,6
Zubin Potok,2017,Institucionet publike parauniversitare,18-19,Femer,53,32,1,1,0,3.5368872,12.462029,7
Zubin Potok,2018,Para-fillor,5-6,Mashkull,6,32,3,2,1,55.76451,-18.267963,0
Zubin Potok,2018,Para-fillor,5-6,Femer,5,32,3,2,0,37.625397,34.143738,1
Zubin Potok,2018,Fillor mesem i ulet,6-15,Mashkull,49,32,0,3,1,-60.03891,-2.6801434,2
Zubin Potok,2018,Fillor mesem i ulet,6-15,Femer,45,32,0,3,0,-43.614452,25.609756,3
Zubin Potok,2018,Mesem i larte,15-18,Mashkull,0,32,2,0,1,6.336351,-50.364517,4
Zubin Potok,2018,Mesem i larte,15-18,Femer,0,32,2,0,0,-7.251004,41.511852,5
Zubin Potok,2018,Institucionet publike parauniversitare,18-19,Mashkull,55,32,1,1,1,-7.150752,-45.336166,6
Zubin Potok,2018,Institucionet publike parauniversitare,18-19,Femer,50,32,1,1,0,2.5974076,12.364497,7
Zubin Potok,2019,Para-fillor,5-6,Mashkull,7,32,3,2,1,53.31405,-17.181646,0
Zubin Potok,2019,Para-fillor,5-6,Femer,6,32,3,2,0,37.397755,36.874138,1
Zubin Potok,2019,Fillor mesem i ulet,6-15,Mashkull,51,32,0,3,1,-60.667866,-1.6428149,2
Zubin Potok,2019,Fillor mesem i ulet,6-15,Femer,42,32,0,3,0,-44.851574,26.008724,3
Zubin Potok,2019,Mesem i larte,15-18,Mashkull,0,32,2,0,1,6.07052,-52.571556,4
Zubin Potok,2019,Mesem i larte,15-18,Femer,0,32,2,0,0,-7.163779,43.5794,5
Zubin Potok,2019,Institucionet publike parauniversitare,18-19,Mashkull,58,32,1,1,1,-7.2476335,-46.286736,6
Zubin Potok,2019,Institucionet publike parauniversitare,18-19,Femer,48,32,1,1,0,1.5769917,12.338676,7
Zubin Potok,2020,Para-fillor,5-6,Mashkull,5,32,3,2,1,51.06786,-16.107758,0
Zubin Potok,2020,Para-fillor,5-6,Femer,4,32,3,2,0,37.28435,39.516098,1
Zubin Potok,2020,Fillor mesem i ulet,6-15,Mashkull,54,32,0,3,1,-61.28446,-0.5416339,2
Zubin Potok,2020,Fillor mesem i ulet,6-15,Femer,38,32,0,3,0,-46.175938,26.511986,3
